comment,rating_star
Kualiti baik barang tiada rosak walaupun tanpa buble wrap..pos dalam 2lapis kotak👍👍Kualiti baik barang tiada rosak walaupun tanpa buble wrap..pos dalam 2lapis kotak👍👍..belum test lagi harap berfungsi dengan baik,2
"Fryer diterima dengan baik....kualiti main unit fryer ok...body suam2 lepas siap fry....basket dgn rak pun ok... sesuai dgn harga fryer.. boleh buat trial suhu dgn masa bila masak.. cadangan : tombol timer ditebalkan sikit, tambah rak bertingkat kecil",2
Bought during 7.7 & got it for rm167 (used coins so got even cheaper actually) love the colour! The dark blue looks really pretty in real life. The air fryer is square base so can fit more things i think? Easy to use & works well! Need to try & error altho got instruction bc sometimes too dry,2
Servis sangat bagus..recommendd beli dekat seller ni..air fryer cntik sgt..finishing smooth and silky gituw..dah try panaskn berfungsi elokkk..lepas ni boleh beli lagi untuk hadiahkn dekat orang lain..mari mulakan gaya hidup sihat 💪🏻💪🏻💪🏻💪🏻💪🏻,2
"Barang sampai dengan baik. Bungkusan biasa je. Bab produk, saya cuba fry ikan , suhu 180degree 10 minit ( sebelah), ikan berjaya dimasak. Tapi kalau nak ranggup lagi kene tambah la lagi 5 min. So far produk memuaskan",2
"Performance:terbaik
Safety:insyaAllah selamat

Rugi x tunggu sale, sbb boleh dpt murah sgt2, cukup besar utk masak seekor ayam saiz sederhana. Penghantaran pun semua okay, tiada kemek atau kerosakan",2
barang da sampai.. cpt betholl.. da try pkai. alhamdulillah brg ok. packinging pn cun. item lawa n exclusive. puas aty sbb memudahkn kerja2 didapur.. yahooooooo.. tq seller. 🥰🥰🥰🥰🥰👍👍👍👍👍👍🤍😍😍😍😍😍😁,2
"Performance:okay
Safety:okay

Exterior dia sangat cantik, berfungsi dengan baik, dia takdelah besar sgt, sederhana sahaja, untuk seekor ayam tak muat, sebelah shja muat, okay je, terbaik dan recommended.",2
"⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️

POSTAGE TO SARAWAK ✅

Packaging : Comes with double box
Postage : Took 3 days only to Sarawak 
Product : Very nice and convenient 

Trusted and worth to buy!!!! ✨",2
Brg smpai semua ok. Even takde bubble wrap tapi barg ok kotak 2 lapis. Dh 2 kali beli ngn shop ni mmg trbaik ! 👍🏻👍🏻,2
thankyou ! best purchase . fast shipping and delivery. received in a good condition and as expected. received within eta mentioned. seller helpfull & give vouchers and good prices,2
"Good quality . Warna cantik. Packaging all good i love it thank you pery smith. Ni adalah purchase saya yang kedua beli dari account ni. Seller baik, service terbaik. Thank you",2
Good wrapping condition by seller! Seller was very responsive😄 👍👍 Correct items received. GOOD product and cheaper than other seller ! Most important is i am satisfied. Thank you seller!😄😄😄😄😄😄😄😄😄,2
"Performance:Function well
Safety:good safety

Product is in good condition and quality with an affordable price. Fast service. Bought the item on Saturday 26 Nov and despite of the weekend and PH, I received the item on time. I bought this for my friend as a gift (newly wed).

Thank you seller and the delivery team!",2
"Semuanya sangat okay,penghantaran pon bagus..sangat puas hati la kan... Akan beli lagi dilain masa..semuanya bagus bagus..semuanya cantik cantik..anak anak suka.. layanan juga bagus.. servise sangat bagus..delivery cepat jer..takda lambat. Barang yang bagus dan boleh beli lagi..sekian terima kasih.",2
"Sorry gambar takda kena mengena , barang sampai dengan keadaan yang balik . Penghantaran sangat cepat , kemarin pos , harini dah sampai . Warna lawaaa 🥰 suka sangat sangat . Berbaloi dengan harga .",2
"Performance:good
Safety:very good

Barang dah sampai dengan baik...terima kasih .beli 10/10 semalam. Memang the best. Tak menyesal beli siap dapat free gift. seller pun ok. Penghantaran laju. Ada warranty.semua ok dan terbaik.",2
"Performance:functioning very well
Safety:good

Dah try banyak resepi, so far okay je guna.. design dgn warna pun cantik sgt .. x ambik gamba pun.. letak gamba lain je sbb kt tmpt kerja",2
"So far guna ok. Bunyi kuat tu biasalah. Previous huna AF Rusell, lebih kurang bunyi. Good product quality. Satisfied. Good packaging. Item safely arrived. Grab during sale. Thank you seller.",2
"Performance:Happy with the product

Product was delivered promptly.  Very decent quality and item was wrapped tightly.  Happy with this seller. Perry Smith is an unfamiliar brand to me until now.",2
"Received in good condition I guess as purchased it for my cousin's wedding present and price was cheaper from others. Design and color also quite nice, Thanks!",2
I saw shopee buyers give good reviews this air fryer and I find the design and color is nice too. Then I buy for next week Christmas gift exchange. Hope the receiver love it! Thanks to seller for the fast arrangement and delivery. I was so scare I cannot receive before next Monday.,2
Barang dh diterima dlm keadaan baik dan penghantaran yg terpantas. T. Kasih kpd penjual dan pekerja syarikat pos laju. Cemerlang. Semalam order hari ni dh sampai. Terbaik penjual dan pos laju. Brg tak buka lg sebab nk bg hadiah hari lahir isteri.,2
wow...order semalam...rini dah sampai...memang service terbaik..dan seller sangat sopan dan baik hati..siap dapat free gift lagi....semoga seller akan terus maju dan bisness..memang sangat bagus...dibungkus dengan baik sekali dan diletakkan dalam kotak yang bersesuaian ..saya sangat puas hati.......,2
"Good packing. Superfast delivery. Yesterday 8am order, today 11am already delivered to my brother house in Cheng Melaka. Poslaju Service also good. I bought this as wedding gift for my niece. Hope she will like it.",2
"Mmg terbaik.. Brg cepat betul sampai, kotak dibungkus dgn kemas, kualiti herlok, warne lawa.. Blom try lg, beli sbgai hadiah utk mak. Harap dia suka😊👍🏻👍🏻👍🏻",2
"Good quality of product, preheat in such short duration of time, plate inside is easily removed after using it and can be wash, the size of it is huge can fit two bawal emas for me and the sound the machine produce is actual decent. I would recommend it for everyone who want to reduce oil usage.",2
"Hi, i already received the parcel that i have ordered in very good condition. They are very good product quality and good value for money. Thanks you for fast delivery..You provide an excellent service as a seller. Surely will repeat buying from this shop! I give 5star rating for you ♥️",2
"Penghantaran yg agak pantas utk barang elektrik yg berharga ratusan, sbb beli 2 airfryer
Packaging bagus
Semoga airfryer ini memberi manfaat kepada pengantin baru.
Kualiti AF Pery's Smith sangat bagus, mudah guna
Dah ada satu AF brand ini, yg warna merah.",2
"So far so good
Fast delivery , item in good condition
Tq seller  
Korang boleh beli ni kat seller .
Murah pun murah weyh
Servis laju , jap je sampai

*sori pic xde kne mgena , xdan nk tak pic",2
"Terima kasih seller, service dan packaging terbaik sangattt, 2nd time purchase daripada PerySmith, recommended. Maaf takde gambar, dah unboxing lupa nak tangkap gambar, tak rajin pulak haa nak gi dapur tangkap gambar. Tapi seriously received in very good condition 🤗✨",2
"Maaf, gambar tiada kaitan.. Barang baru je smp 16 jun, lepas zohor.. Belum cuba lagi.. Harap semuanya ok.. Seller kata nak pos barang 16 jun.. Xsangka plak, rupa² seller pos barang awal.. Pembungkusan sangat bagus.. Puas hati dengan seller",2
"Gambar tiada kaitan, tapi barang safely arrived ke penampang sabah. Barang nice, design cantik, beli wktu harga promo, dh try 2 kali masak, ayam panggan dn ayam goreng, nice ooo. Packaging pun nice, sila lah beli tnpa ragu",2
Received fast. Packing not dented. Product colour is sooo pretty as picture. It's a present for a friend. Claimed that drummet well cooked 👍 cant tell own experience as didnt try it first. product is not faulty.,2
"Performance:good
Safety:good

dah dua kali beli produk ni .. nnti nk repeat brg lain pula .. tq .. beli time shocking sale murah n jimatt .. tq .. design yg cantik dan wrna yg cantik menarik jgak",2
"Fast delivery to Sarawak.Item received in good condition, no defect found. The air fryer easy to use@ user friendly.In term of capacity 4.2 L good size for family 3-4, it can fit in a half chicken.",2
Good product quality...... Good value for money..... Excellent service by seller...... Penghantaran pon cepattttt jugak........ Barang cukup semuanya....... Murah....... Bebaloi beli dengan seller nie........ Maaf gambar tak ada kaitan....... Barang okkk....... Selamat pakai,2
"Berbaloi beli dari seller ni, harga berbaloi shocking sale!Ok lah kualiti dengan barang yg sampai. Order hari Isnin malam, Rabu dah selamat sampai. Buka parcel, sampai elok cantik. Beli hadiah untuk pengantin baru",2
"barang laju sampai, fast service fast delivery. airfryer pun cantik sgt, nampak modern je. mmg lawa sempoi. function teruk. sorry gambar takda kena mengena sbb hantar dkt rumah lain. tapi mmg sempoi",2
"received with thanks ☺️ barang sampai cepat 🥰 sempat lah buat barang hantaran 👍🏻 btw excellent service by seller , seller mantul 🤙🏻 terima kasih .. recommended.. barang berfungsi dengan baik 👍🏻",2
"❤ Barang dibungkus dgn baik
❤ Barang diterima dalam keadaan yang baik
❤ Barang diterima lengkap
❤ Barang berfungsi dgn baik
❤ Barang sampai cepat
Kesimpulannya, saya sgt berpuas hati 😍",2
"Safety:not sure
Performance:not sure

Safely arrived, well packaged. This air fryer is big, and can fit a whole chicken. Nice colour also. Once I use this, I'll update my review.",2
"Terima dalam condition yang baik, tiada kerosakan, fast delivery. Terus guna masak kentang untuk lihat function, semua ok.
Yang paling penting, dapat harga yang sangat berbaloi masa 10.10 🥰",2
"Terima kasih seller, barang2 semua sampai dgn elok pastu packaging sgt kemas n selamat, semua dlm bubble wrap yg tebal, elok.. cepat je sampai saya beli",2
"Receive my air fryer in a good condition. Good Packaging,double box,fryer cover with polystyrene,the color is beautiful...already tried cook chicken wing and prawn...it cook perfectly....thanks seller....❤️❤️",2
Selamat terima. Terima kasih seller. Terima kasih abg delivery. Semua ok quality good. Dh try alhamdulillah ok. Belilah yg original. Tengok harga murah siasat dulu original tak. Barang non ori biasanya kualiti pun so so je. Kat sini pasti ori. Kualiti tu lain. Boleh beli kat sini ya semua. Rekemen,2
"Delivery laju, hari ni order, harini seller dh drop brg, hari kedua brg dh smpai, packaging sgt kemas, brg smpai kotak pon xkemek. Airfryer best. Xbunyi kuat, function perfectly😘. Bought as a gift for my mom, she love it",2
"Barang dah sampai dengan jayanya, seller terbaik, kotak tak bukak lagi sebab nak balut hahaha, nak buat hadiah. Harap-harap tiada masalah. Penghantaran ok cepat. Terima kasih seller",2
"AF telah selamat diterima..28hb seller pos, 29hb dh terima barang...penghantaran yg sgt pantas .cuma 1 je xpuas hati dgn pekerja poslaju.dia campak je brg sy msuk dlm pagar, elok tgh campak tu suami sy keluar mmg terkantoi laaaa..nasib brg msih elok, tiada apa2 kerosakan...terima kasih seller....",2
Beli masa sale hari malaysia. 16/9 order smpai 19/9. Penghantaran kira laju lah tu dan tiada kerosakan. Kotak smpai cantik je. Terbaik lah guna poslaju. Saiz comel dan tak makan ruang. Sampai2 terus excited cuba goreng nugget & bakar roti barang mmg berfungsi dgn baik 👍,2
"Safety:ok
Performance:good

Very good purchase. Bought it during 3.3 sales.. ordered on the 3rd, received on the 5th. Tq seller. Delivery man was kind enough to press the bell and wait. He handed over by hand. Lucky I was at home.. 😂 tq once again..",2
Barang sampai dalam keadaan baik 😍 seller post out barang cepat sangat kemarin order semalam seller post pastu pagi tadi sampai 😍 AF cantik sangat harga pun okay 😍😍😍 sy beli untuk hadiah sepupu punya birthday harap dia suka ❤️ terima kasih seller ❤️,2
"Performance:tested, air fried some nuggets. worked well
Safety:Product works well, no safety issue so far

Product arrived swiftly and well packaged. Tested and works well. Also purchased extended warranty from shopee. Great work, seller!

Sorry bout the irrelevant pics, purchased for mum.",2
"Very pleased with this. Cooked a salmon fillet for dinner tonight and liking the results so far. the drawer is just the right size. I think for anyone thinking of getting one, 4.2L is a minimum you should go for. Very classy colour also.",2
"Sampai dlm keadaan baik. Cumanya tak test lagi ok ke tak sebab beli ni utk bagi hadiah dkt org lain. Hrpnya function well la. Btw colour dia cantik..tray pun puas hati besar dia. Kalau nak lg besar, better korg pilih 4.8L.",2
"Terima dalam keadaan yg baik, kualiti barang okay sangat, berfungsi dengan baik. Lebih jimat bila beli masa ada sale, barang sangat berkualiti dan berbaloi dengan harga barang, akan repeat lagi nanti, tq seller 🥰 puas hati sangat, tq again 🥰👍",2
items okay cuma bunyi dia kuat la juga. smooth bunyi nyaa. tp semua ok je kot kalau masak. rate 8/10 utk air fryer ni. sorry gambar takde kaitan. wrapping elok n selamat! tq seller n courier service ♥️,2
Look at this beautiful nugget. Taste great. My wife said it's taste a little dry but to me it's ok. Of course it's a bit dry because not using oil. That's the point of air fryer.,2
Memang terbaik guys ! Uolss should buy this af from this seller . Packaging pon cantek . Barang pon herlok xdak defect apa . So satisfied 👍🏻👍🏻👍🏻 thank you seller 👍🏻 recommended this seller guys !,2
Sori video tak berkaitan tp ayam tu sy bakar duna af. Barang sampai dlm keadaan ok. Xde calar xde kemek. Condition tiptop 10/10.Penghantaran standard xcepat xterlalu lambat. Xde peram order. Seller buat keje ok. Tq.,2
"Brg smpai cpt.. diterima dlm keadaan ok xdak kemik apa.. packaging pown safety double box.  Brg nmpk exclusive gila mcm mahai.. berbaloi gila beli time promo nie.. dh test smlm guna untuk ayam,msk pown elok🥰",2
"Video x berkaitan.. tapi produk ni sangat best memudahkan kerja, jimat masa, kurang berminyak, makanan sihat, terbaik, order Time murah sangat berbaloi recommended produk. Seller pun terbaik penghantaran pantas, recommended seller 🤩😍🥳🥰😘🤩😍🥳🥰😘🤩😍🥳🥰😘🤩😍🥳🥰😘🤩",2
"Performance:ok
Safety:ok

Barang smpai cpt beli time sale 10.10 berbaloi dgn hrga..wlpun masa 1st guna ada masalah teknikal dgn air fryer seller sgt membantu return for servis dan dpt balik..tq seller",2
Air fryer ni mmg best guna. Bunyi tak bising sangat. Tak kecik and tak besar. Sedang2 je. Color pun cantik. Terbaikkk saya suka… Thankyou. Sorry gambar takde kena mengena,2
Quick delivery. Item was packed well. No damage. Test the air fryer and nugget was cooked really well at 200c 10 mins. Just follow the instruction b4 1st use 👍👍,2
"Performance:Good
Safety:Good

Penghantaran sangat pantas... Dibungkus dengan kemas... Tiasa sebarang kemek, berfungsi dengan baik... Beli sebagai hadiah kawen kepada sahabat... Terbaik... Recommended...

** TQ seller for Free Gift... muahh..",2
"Performance:Good
Safety:Good

Penghantaran sangat pantas... Dibungkus dengan kemas... Tiasa sebarang kemek, berfungsi dengan baik... Beli sebagai hadiah kawen kepada sahabat... Terbaik... Recommended...

** TQ seller for Free Gift... muahh..",2
"Performance:Good
Safety:Good

Penghantaran sangat pantas... Dibungkus dengan kemas... Tiasa sebarang kemek, berfungsi dengan baik... Beli sebagai hadiah kawen kepada sahabat... Terbaik... Recommended...

** TQ seller for Free Gift... muahh..",2
Maaf gambar tiada kaitan..brg sampai dlm keadaan baik.tiada yg rosak..berbaloi beli ms shocking sale..hrga murah sgt.harap2 air fryer ni dpt bertahan lama la yaa..setakat ni berfungsi dgn baik..i like👍😊😊😊😊,2
"Sampai dengan selamat, tanpa rosak... Kebetulan baru nk start masak,, memang on time lahh sampai...hehe. tq seller, terbaik untuk makanan bergoreng tanpa minyak atau air. Warna pun cun sangat",2
Barang ke5 saya beli dengan Perry Smith Official Store.. Sangat berpuas hati.. Pembungkusan yang rapi & jangka masa pengeposan pun cepat. Air fryer pun bagus.. Sesuai untuk family kecil..,2
Puas hati sangat² ...penghantaran laju betul mcm tau² je nak pakai utk puasa ni..tak sabar nak guna...sampai dlm keadaan yg baik no damage...😍..colour blue cantik memikat. Tq so much❤️,2
Received product in good condition! Took some time to post out but it’s understandable since I bought it during sale period. Shipping was fast though so strongly recommend 👍🏼👍🏼👍🏼,2
"brg d terima dlm keadaan baik..tq seller..isteri sy suka sngt dgn air fryer ni..beli semasa sale tp shipping trlalu mahal..jadi harga mcm bkn sale..voucher pn xdpt pakai..apa pn,tq..",2
"Performance:Terbaik
Safety:Good

Alhamdulillah sampai dalam keadaan baik. Hadiah untuk member khawin. Semoga cepat gemuk dengan adanya benda ni hahahahaha. Yang penting ingat 5 perkara sebelom 5 perkara",2
"Performance:not try yet
Safety:not try yet

Hopefully function well as expected. Servis pantas dr seller. 2 3 hari dh smpai. Packaging bagus n secure. Very recommended",2
"Penghantaran sangat laju, warna pun sangat cantik, dah try the air fryer tadi and it works great. Thank you~ and takde any defects pun on the box.",2
"Airfryer diterima dlm keadaan baik...
Xde kemek²...kotak pun letak double, keadaan kotak pun elok x kemek...
X Cuba lagi....harap² semua dlm keadaan baik
Warna pun cantik...",2
Barang sampai dalam keadaan yg baik...produk berkualiti...boleh digunakan..berfungsi baik...sangat berbaloi..trima kasih kpd shopper yg jalankan kerja dgn bagus...barang xrosak...kotak sempurna...boleh suggest kpd orang lain...mmg berbaloi...xtipu...serius boleh beli....,2
"Order mlm 25hb, terima tghari 28hb.
AF terima dlm keadaan baik dan berfungsi elok.
Design cantik, senang guna.
Saiz tak kecik, tak besar, sesuai utk keluarga berempat.",2
"Penghantaran agak cepat. Terbaik. Best masak dengan air fryer ini, kapasiti besar dan cepat bila masak. Seronok sebab dapat beli time sales 7.7. Recommended. Terima kasih.",2
Thank youu sooo much seller! Terbaik! Penghantaran sgt pantas. Brg yg dipesan smp dgn baik dan mencukupi. Harga juga amat berpatutan. Insyaallah akan repeat lg.,2
Thank youu sooo much seller! Terbaik! Penghantaran sgt pantas. Brg yg dipesan smp dgn baik dan mencukupi. Harga juga amat berpatutan. Insyaallah akan repeat lg.,2
Thank youu sooo much seller! Terbaik! Penghantaran sgt pantas. Brg yg dipesan smp dgn baik dan mencukupi. Harga juga amat berpatutan. Insyaallah akan repeat lg.,2
Safely arrived !! It works perfectly 🤩 i tried to cook chicken popcorn and it cooks very well !! Thank you for ur great service 🤩,2
Delivery cepat. Kualiti bagus. Besar air fryer ni. Dpt harga RM166 je lps guna coupon discount bagai. Takde gambar sebenar sbb beli hantar ke kampung.,2
"Safety:easy to use coz many ways to use it.love it
Performance:good performance and big capacity

nice looking.. Buy for present weeding friend..hope she like it..",2
"dah goreng cendawan.. memang terbaik.. cendawan masak sempurna.. yg penting takda minyak.. berbaloi beli dengan harga promosi.. postage pun laju.. order 8/8, 10/8 dah sampai",2
Fast delivery. Goods valued for money. tq seller & adik J&T. Save time to prepare meal. A clean & healthy way of cooking. Tq Perrysmith. m really satisfied with the product.,2
wahhhhh ... barang sampai dlm keadaan baik ... barang baik dan cantik ... suka sgt shopoing bila benda smpai dgn elok ... boleh repeat jika berkenan lg...  terima kasih,2
"Maaf gmbar dn video xde kne mengena😅 
Btw brg dh smpai . So far okay lah smuanya .brg pon dlm keadan yg baik .kotak pon elok je xkemik2 .trusted seller 🌹 thankiu so much ,actually hadiahkan my mom .n ibunda i suke sgtt2 ..thanks again 🎀",2
"Safety:very safe. very good
Performance:very good performance.

This is my second purchase. So u do noe why i keep buying it 🤣🤣🤣🤣🤣 
+ Its do elegant and simple to use 🥰
Very nice n its do help my kitchen work. just plug in and then use it. As simple as that. Thank u Perry Smith 😘",2
"Laju beb sampai, order 18/8 & 19/8 sampai. So far so good air fryer ni memang mantop 👍👍👍 Takde calar takde rosak takde apa memang mantul la. Sangat recommend untuk beli bagi siapa yg nak budget air fryer this is the best option for you!! my fav purchases so far! In loveeee ❤️❤️❤️",2
Works well. The size is slightly bigger than what i imagined but its a very good looking air fryer! Can fit half chicken with another one piece of chicken. Easy to operate. Delivery is quite fast within a week. Would recommend to buy if you looking for a small air fryer.,2
"Comfortability:not
Material:nipis sangat

Selesa pakai tapi x fit kaki mudah keluar,  tapak bawah nipis sgt",0
"I order oren colour come blue 😮‍💨🫣🤔
But still accept cos for office use only 

Size ok
But this shoes not good for old person",0
"Comfortability:bapak keras pastu kecik
Material:getah keras

Penghantaran normal je 
Beli warna biru saiz 44-45 tpi cutting kecik dari yg beli dulu . Boleh tgok perbezaan kat  gambar . Quality teruk dah lah kecik keras buat saiz kaki pulak . Aihh terukkk laaa ..",0
"Material:out
Comfortability:out

the item not same as per advertised, ckp 4cm tp tak sampai 2cm pun ketebalan dia. nipis beb",0
"Material:pvc getah

X puas hati...kenapa seller hantar kasut Yang cacat...",0
"Material:Teruk
Comfortability:Teruk

Order warna lain. Lain yg dapat. Amat ii truk. Saiz plak taksama langsung. Size yg dapt 40-41 tpi ssaiz macam 38-39",0
"Comfortability:teruk
Material:teruk

order suze lain..sampai lain. size lbh kecil. x blh pakai.barang sampai dalam keadaan baik.berfungsi dngn baik.mudah dibawa kemana2 sahaja. penghantaran agak cepat.memudahkan kerja. brg tiada kerosakkan. Mungkin akan repeat lg nanti.",0
"Comfortability:can completely feel the floor
Material:horrible, terrible

Dont buy dont waste your time and money. I wont even ask for refund. Picture nice to see wah... so soft and plush. Knn come adi my asadi old slipper more thick than this ah hahaha",0
"Material:nipis mcm lipa jepun
Comfortability:sedap la juga drp tkdok

Harap org dok amik la lipa goni di sejid uad sahan g tndas",0
"Comfortability:so
Material:rubber

Soles very thin 
Cheap thing but  price not so
Compare I previously bought at shopee too 
Too wide. Foot came out
Don't  upgrade",0
"Material:okey
Comfortability:okey

order saiz 36-37 tp yg dpt 40-41. .besar sgt,siapa nk pakai pun tak tahu",0
"Comfortability:Poor
Material:Poor

Item not good as advertised. 
Dare not to wear it. Unsafety slippers!",0
"Material:getah tak ori
Comfortability:entah boleh tahan berapa lama

kasut nipis hampa bleh tngok kat vd.. padan la dgn harga🙄",0
"Comfortability:selipar mmg selesa
Material:getah

Saya order warna hitam size 38/39, itu pon saya amik size besar sikit biasa saya pakai 36/37.. ni saya dpt warna pink n size 40/41 besar sgt2 .. sepatutnya",0
"Material:teruk🤬🤬🤬🤬🤬

Saya oder saiz 38-39 tp sampai saiz 44-45 telalu besar....siapa nk pakai...tengok dulu saiz sebelum hantar......walau harga dia murah tp bagi coustamer puas hati....penat la.....************teruk sangat2",0
"Comfortability:okay
Material:Rubber appears to be thin.

Ordered item received. Delivery was fast. A lot of misleading photos in ad. One photo show another which is thick rubber. Well you get what you pay for. 
NOT RECOMMENDED 😡",0
"Material:Plastic
Comfortability:Comfortable

Pilih baby blue utk dua2 but dpt satu colour lain satu lgy colour lain.. Hmm nsib buat pkai kat rumah je... Tpi selesa lah... Ok to je, eventho a bit disappointed sbb x dpt sma colour",0
"Comfortability:very uncomfortable
Material:thin and crispy

Better don't buy, and the thicker versions n.",0
"Comfortability:very thin , right
Material:very thin not like pictures

Bought same size from different seller , MUCH MUCH BETTER .

This is so thin, and can’t even wear , size too small !!",0
Comfortability:allhamdullilah barang sampai dengan selamat tapi order 2 sampai 1,0
"Barang sampai x cukup,sy rekomenkan x payah beli kt kedai ne sbb x ikhlas,beli 4 pcs,yg dtg 3 pcs,chat dgn saler buat x tw,menyesal xp x guna,nk return balik xp x boleh,",0
"Comfortability:so thin....
Material:not as per advertising

This slipper is totally not as per shown in page. Totally different.",0
Oder hitam dpt biru.. terlampau ringan.  Terlampau besar.. palstik.. tak sama mcm dlm gmbr.,0
"Material:no gud
Comfortability:no gud

Beli lain dapat lain... Alahaiii... Tak sama dalam gambar",0
Yang ni aku tak tau nak kata...oder saiz lain..dapat saiz lain..oder saiz 42-43...dapat saiz 38-39...kalau boleh taknak bg bintang...Abg delivery buat kerja mmg laju...tapi selller mmg tak prihatin..tak tau beza saiz...sorry la yo..,0
"Comfortability:Tak selesa
Material:Boleh tahan untuk harga murah

Gambar dia menipu do haih, kasut kurus keding 

Ada gaya cam anti-slip gak la

Overall boleh tahan tapi memang s1al la tak macam dalam gambar kurus mat maleh aq",0
Weiiii... Pilih yang mahai sebab nak dapat quality bagus... Sekali sampai quality harok.. nipis... Baik beli yang harga 3.50sen terus...,0
"Delivery was fast, but the size is wrong. Product is a bit different from the pictures. The slippers is very thin.",0
"Material:eva
Comfortability:sorf

Barang selamat sampai.barang tak ade kualiti.lembut gile.Penghantaran biasa sahaja.seller 3 hari baru pos barang.",0
"Comfortability:selasa
Material:nipis

Dalam gmbr nmpk tebal skali dpt nipis sngt",0
"Material:Plastic
Comfortability:Not comfortable

Not recommended this item very no quality",0
"Selipar yg sampai x sama dgn gmbr iklan. Sgt nipis dan lembut. For me, material yg mcm tu agak bahaya kalau org yg berat or besar pakai dlm toilet. Boleh jd licin and tergelincir nnti. Gmbr iklan tu slipar agak tebal, lembut tp pejal dan kukuh. Prnh beli dgn seller lain and mmg kualiti and material berbeza. I thought slipar yg sama ,rupanya yg sampai tu lain. Wasting money and not wort it. Xde gmbr utk disertakan sbb mcm mls nk ambk. Boleh refer gmbr2 review yg lain. Mcm tu la bentuk nya",0
"Material:ok
Comfortability:ok ringan

Tapi delivery guy dari SPX sgt careless hantar barang silap rumah orang lain. Saya kena pergi ketuk pintu jiran chinese rumah no 48, minta balik parcels saya dh mereka dibuka.
SPX printing ink blur bertindih actual no 46 tapi bila print keluar nampak jadi no 48. Nasib baik saya hampir² nak tekan button utk buat 'permulangan'. Seller tolong pastikan SPX tak buat silap dimasa hadapan & pada customers yg lain!",0
"Material:not good
Comfortability:not good

Tda tau laa apa mau ckp ,tpi msti mau ckap.Barang oder sbelum thun baru cina,brang smpai d tmpat sy puasa ke 10. Kau rasa? Klau tda balik2 chat tu live agent ,mungkin thun baru cina tahun depan kali smpai.Tda paya la kmu beli ne selipar dia suda la klau bejalan d batu2 ,rasa mah tu batu d tapak kaki .adeii",0
"Comfortability:Seller salah hantar salah satu dari order size 44-45 tapi hantar size 42-43. Check dulu sebelum hantar!!!!!
Material:Seller salah hantar salah satu dari order size 44-45 tapi hantar size 42-43. Check dulu sebelum hantar!!!!!

Seller salah hantar salah satu dari order size 44-45 tapi hantar size 42-43. Check dulu sebelum hantar!!!!!",0
"Material:nipis bapak gambar tunjuk tebal
Comfortability:……

gambar misleading sangat. kat tapak tunjuk ada mcm y curve belah depan tapak kaki tp sampai leper. past tapak nipis dalam gambar tebal siap ada jalur2. tp yg dapat lain je",0
Aku oder 6  barang sampai 5 barang. Lagi satu oder warna lain lain sampai.. .. DAH chat seller pon tak bls tahu barang murah tapi servis tu penting.. Sakit hati jadi gini..,0
"Comfortability:very slippery, not suitable for wet surface

I missing item n seller refuse to refund. Dear seller you still owe me my money till afterlife. Wish you luck",0
"Product not exactly what u received at the end totally different thickness , not they shown u in picture .",0
"Material:poor
Comfortability:horrible

Never be attracted by low cheap price for slippers.very poor quality it cost back pain",0
disappointed .. order 6 pairs of slippers received 5 pairs only .. black color size 36 not received.,0
"Material:is hard,not soft and thin bottom...

Quality as the value...in this price consider equal as the quality .",0
"Kualiti x ok..kasut nipis sgt...ingatkn jnis tebal,sb penah beli jnis mcm ni sblom ni,tebal elok..tp yg nih nipis..",0
"Barang tak complete. Stokin 10 pasang, selipar 2 pasang tk dpt. Nk refund dah la susah 😞",0
"Comfortability:suitable for indoor use

Small cutting slippers, should order bigger than own size. But overall it's ok.",0
"Material:plastik
Comfortability:tidak selesa.sangat nipis

Saya order 3 jenis selipar.datang hanya 2 Saja🥲tidak recommend beli dari kedai ini.",0
"Material:cheap material
Comfortability:not comfort at all

this should be use for slapping your face 😂",0
"Material:plastic
Comfortability:not comfortable at all. Dont use in bathroom or wet floor.",0
The product arrived not as in the advertise picture and the delivery was very late.,0
"Material:Low quality
Comfortability:Pijak tak selesa

Tapak nipis  .. Macam mana pun still boleh pakai",0
"Comfortability:x selesa
Material:getah

Hanya boleh cakap menyesal beli..x dala tebal mna..anak pakai kejap2 tersadung..",0
Selipar nipis tak macam model satu lagi. Agak selesa tapi nipis ya ampunn.. pilihan di tangan anda,0
"Saya order saiz 38-39 , tapi sampai saiz 40-41 lain kali kalau tiada saiz 38-39 tolong kasih tau awal info saya , ini chat pun tiada lansung 😅 mata-mata pandai tengok saiz ka tidak 🫣😅 terukkkkk !!!",0
"Tak cukup kuantiti, pesanan 5 yang dapat 4 sahaja... Macam mana nak dapat lagi 1? Warna Grey tak ada...",0
Repeat seller yang sama.. tapi Kali dapat YG paling nipis .. X pernah lagi jumpa selipar getah nipis mcm ni..pijak Batu pon rasa,0
"Order size 36-37, but receive size is 38-39. Too large for me",0
"Comfortability:order 2 pasang
Material:dapat 1 pasang sahaja

Size 38-39 belum dapat",0
"This is so light.
 Very thin quality.
Don't waste money on this please.",0
"Comfortability:i would say this shoes is suck very thin

Dont place the order base on the pictures you have saw in their shop, it basically not the same thing at all, i might looks very thick in the photo. Buttttt when the shoes arrived you will feel that you have bought a pair of paper shoes thin as hell",0
