comment,rating_star
performancereceive faulty mouse mouse cover warranty I provided multiple videos faulty item Seller giving run around five days,0
Performancepoor quality product not_as good expect no_battery provided first time buy wireless mouse without giving battery,0
performancedefect ITEM not_working Late shipping box dented product also not_working,0
performancex connect bluetooth guna wireless twofourg ok tapi bluetooth device pun x guna,0
request refund reject seller not_helpful product malfuntione per state,0
PerformanceFaulty product Received faulty product keeps disconnected Unresponsive seller,0
Very light like using plastic Box come damage First wireless mouse I buy ever without battery fifteenfour place order seventeenfour ship promise ship within twentyfour hour description better buy logitech Very disappointed,0
performancemoderate Seller ship twentyfourhour,0
performanceteste Seller didnt use bubble wrap fragile sticker packing consumer ordered item Buyer waste money lost later Unable claim shopee opened without record video,0
Performancedoesnt fully work Cant use front thumb button holding right click,0
sometimes lablepastu mouse wheel invertedx change laptop settings,0
performanceexcellent Easy Plung n play shj Bateri not_include,0
After weeks use mouses right left click no_longer operate I contacted seller show footage seller asked break mouse give pictures proof sending replacement However merchant never_responds I provide picture Kindly aware,0
"performance the_bagus always lag every time not not_ give long wait little , son , get , n't know , 's not little , n't know , 's not good money , 's good money buy good jenama money .",0
one No battery provided two non rechargable three not worth price,0
Rosak Tak_Benhangkan Mouse X motion Wapun Dah Enter USB,0
Performancehad much better experience mouses sam price,0
performanceproduct mulfunction mouse totally cant working fine,0
packaging treat kekek box hrp mouse x rosak,0
Bad thing buy two two like not use,0
Bad packaging didnt packed bubble wrap,0
X may use click edge,0
performancemouse problem slow detect bila guna,0
use tak_s month rosak hmm,0
Rosak Baru,0
"performance safe item not used SMPI product twentysix Hb Dis , I not test unome time installed item not function , please return new replacement",0
not really silent definition silent seller might different sense,0
worst packaging dont even bother put bubble wrap cause dented ! ! ! !,0
mouse not_working properly Lambat sangat even change setting laptop And sometimes click times open files Overall tak_best mengecewakan But design silent click tu mmg puas hati tapi too bad mouse tu slowww sgt Kerjatwo jadi slow Tak best,0
performanceok I bgi one star TTBA promos get Sea Shipping Brg Kecik nie force wait month I xda doit ka paying shipping trapped promo even though like buy shop want regret x useful pon user . Oversea Do n't forget BC Details x Put month stress month,0
no_bubble wrap no_any protection luckly no_any damage,0
one wear x one day dah rosak,0
Only week DH Rosak,0
bad packaging,0
come WITH NO BATTERIES,0
Performancepoor item delmivbbvc,0
Late recieve,0
performance 很难 控制 不好用 还好 前几天开始就不受控制,0
good,0
Bad,0
performance 笑死 一个月 坏 鼠标 没有 移动 情况 乱 移动,0
performancebattery Draining Drain battery very fast especially bluetooth one day consumed one battery try twond battery see long last time Seller mentioned offer twelvemonth warranty find defect mouse seller not_providing proper solution offering RMfifteen voucher compensation RMforty defect mouse sold buyer,0
performancenot expectation Just compare Ugreen product see different permormance build quality even one better blue light version cheap new one need fully charge battery ON I tried swap batteries one flash light sensor like gon na gone soon try change DPI button provided,0
Performancebad mouse get frequent disconnection dead time using really DISAPPOINTED ugreen mouse build quality very poor like cheapo RMten mouse connection also suck no_response mouse cursor quite frequentavoid buying,0
Performancebad Late ship product no_any bubble wrap packaging not_secure Seller said twentyfour hour ship ship four days brand good service seriously not_good packaging also due electronic product wrap bubble wrap secure And see parcel bag airway bill wet,0
My mouse not_functione well Received faulty product contact seller still no_response,0
performance je next time lab wrap box not location plastic parcel trussampaitwo,0
performancevery bad service seller Buy mouse no_bubble wrap Just loose packaging electronic product kind service no_bubble wrap wont product get faulty due impact transportation not recommend buy store,0
Performanceseller very slow response take ages Faulty mouse Sent new one also faulty No replacement I wonder kind warranty worst purchase ever Lousy disappointed,0
performancereceive faulty mouse mouse cover warranty I provided multiple videos faulty item Seller giving run around five days,0
Performancepoor quality product not_as good expect no_battery provided first time buy wireless mouse without giving battery,0
performancedefect ITEM not_working Late shipping box dented product also not_working,0
performancex connect bluetooth guna wireless twofourg ok tapi bluetooth device pun x guna,0
request refund reject seller not_helpful product malfuntioned per state,0
PerformanceFaulty product Received faulty product keeps disconnect Unresponsive seller,0
Very light like use plastic Box come damage first wireless mouse I buy ever without battery fifteenfour place order seventeenfour ship promise ship within twentyfour hour description better buy logitech Very disappointed,0
performancemoderate Seller ship twentyfourhour,0
performanceteste Seller didnt use bubble wrap fragile sticker packing consumer ordered item Buyer waste money lost later Unable claim shopee opened without record video,0
Performancedoesnt fully work Cant use front thumb button hold right click,0
sometimes lablepastu mouse wheel invertedx change laptop settings,0
performanceexcellent Easy Plung n play shj Bateri not_include,0
After weeks use mouses right left click no_longer operate I contacted seller show footage seller asked break mouse give pictures proof sending replacement However merchant never_responds I provide picture Kindly aware,0
"performance the_bagus always lag every time not not_ give long wait little , son , get , n't know , 's not little , n't know , 's not good money , 's good money buy good jenama money .",0
one No battery provided two non rechargable three not worth price,0
Rosak Tak_Benhangkan Mouse X motion Wapun Dah Enter USB,0
Performancehad much better experience mouses sam price,0
performanceproduct mulfunction mouse totally cant working fine,0
packaging treat kekek box hrp mouse x rosak,0
Bad thing buy two two like not use,0
Bad packaging didnt packed bubble wrap,0
X may use click edge,0
performancemouse problem slow detect bila guna,0
use tak_s month rosak hmm,0
Rosak Baru,0
"performance safe item not used SMPI product twentysix Hb Dis , I not test unome time installed item not function , please return new replacement",0
not really silent definition silent seller might different sense,0
worst packaging dont even bother put bubble wrap cause dented ! ! ! !,0
mouse not_working properly Lambat sangat even change setting laptop And sometimes click times open files Overall tak_best mengecewakan But design silent click tu mmg puas hati tapi too bad mouse tu slowww sgt Kerjatwo jadi slow Tak best,0
performanceok I bgi one star TTBA promos get Sea Shipping Brg Kecik nie force wait month I xda doit ka paying shipping trapped promo even though like buy shop want regret x useful pon user . Oversea Do n't forget BC Details x Put month stress month,0
no_bubble wrap no_any protection luckly no_any damage,0
one wear x one day dah rosak,0
Only week DH Rosak,0
bad packaging,0
come WITH NO BATTERIES,0
Performancepoor item delmivbbvc,0
Late recieve,0
performance 很难 控制 不好用 还好 前几天开始就不受控制,0
good,0
Bad,0
performance 笑死 一个月 坏 鼠标 没有 移动 情况 乱 移动,0
performancebattery Draining Drain battery very fast especially bluetooth one day consumed one battery try twond battery see long last time Seller mentioned offer twelvemonth warranty find defect mouse seller not_providing proper solution offering RMfifteen voucher compensation RMforty defect mouse sold buyer,0
performancenot expectation Just compare Ugreen product see different permormance build quality even one better blue light version cheap new one need fully charge battery ON I tried swap batteries one flash light sensor like gon na gone soon try change DPI button provided,0
Performancebad mouse get frequent disconnection dead time use really DISAPPOINTED ugreen mouse build quality very poor like cheapo RMten mouse connection also suck no_response mouse cursor quite frequentavoid buying,0
performancebad Late ship product no_any bubble wrap packaging not_secure Seller said twentyfour hour ship ship four days brand good service seriously not_good packaging also due electronic product wrap bubble wrap secure And see parcel bag airway bill wet,0
My mouse not_functione well Received faulty product contact seller still no_response,0
performance je next time lab wrap box not location plastic parcel trussampaitwo,0
performancevery bad service seller Buy mouse no_bubble wrap Just loose packaging electronic product kind service no_bubble wrap wont product get faulty due impact transportation not recommend buy store,0
Performanceseller very slow response take ages Faulty mouse Sent new one also faulty No replacement I wonder kind warranty worst purchase ever Lousy disappointed,0
performancereceive faulty mouse mouse cover warranty I provided multiple videos faulty item Seller giving run around five days,0
Performancepoor quality product not_as good expect no_battery provided first time buy wireless mouse without giving battery,0
performancedefect ITEM not_working Late shipping box dented product also not_working,0
performancex connect bluetooth guna wireless twofourg ok tapi bluetooth device pun x guna,0
request refund reject seller not_helpful product malfuntione per state,0
PerformanceFaulty product Received faulty product keeps disconnected Unresponsive seller,0
Very light like using plastic Box come damage First wireless mouse I buy ever without battery fifteenfour place order seventeenfour ship promise ship within twentyfour hour description better buy logitech Very disappointed,0
performancemoderate Seller ship twentyfourhour,0
performanceteste Seller didnt use bubble wrap fragile sticker packing consumer ordered item Buyer waste money lost later Unable claim shopee opened without record video,0
Performancedoesnt fully work Cant use front thumb button hold right click,0
sometimes lablepastu mouse wheel invertedx change laptop settings,0
Performanceexcellent Easy Plung n play shj Bateri not_include,0
After weeks use mouses right left click no_longer operate I contacted seller show footage seller asked break mouse give pictures proof sending replacement However merchant never_responds I provide picture Kindly aware,0
"performance the_bagus always lag every time not not_ give long wait little , son , get , n't know , 's not little , n't know , 's not good money , 's good money buy good jenama money .",0
one No battery provided two non rechargable three not worth price,0
Rosak Tak_Benhangkan Mouse X motion Wapun Dah Enter USB,0
Performancehad much better experience mouses sam price,0
performanceproduct mulfunction mouse totally cant working fine,0
packaging treat kekek box hrp mouse x rosak,0
Bad thing buy two two like not use,0
Bad packaging didnt packed bubble wrap,0
X may use click edge,0
performancemouse problem slow detect bila guna,0
use tak_s month rosak hmm,0
Rosak Baru,0
"performance safe item not used SMPI product twentysix Hb Dis , I not test unome time installed item not function , please return new replacement",0
not really silent definition silent seller might different sense,0
worst packaging dont even bother put bubble wrap cause dented ! ! ! !,0
mouse not_working properly Lambat sangat even change setting laptop And sometimes click times open files Overall tak_best mengecewakan But design silent click tu mmg puas hati tapi too bad mouse tu slowww sgt Kerjatwo jadi slow Tak best,0
performanceok I bgi one star TTBA promos get Sea Shipping Brg Kecik nie force wait month I xda doit ka paying shipping trap promo even though like buy shop want regret x useful pon user . Oversea Do n't forget BC Details x Put month stress month,0
no_bubble wrap no_any protection luckly no_any damage,0
one wear x one day dah rosak,0
Only week DH Rosak,0
bad packaging,0
come WITH NO BATTERIES,0
Performancepoor item delmivbbvc,0
Late recieve,0
performance 很难 控制 不好用 还好 前几天开始就不受控制,0
good,0
Bad,0
performance 笑死 一个月 坏 鼠标 没有 移动 情况 乱 移动,0
performancebattery Draining Drain battery very fast especially bluetooth one day consumed one battery try twond battery see long last time Seller mentioned offer twelvemonth warranty find defect mouse seller not_providing proper solution offering RMfifteen voucher compensation RMforty defect mouse sold buyer,0
performancenot expectation Just compare Ugreen product see different permormance build quality even one better blue light version cheap new one need fully charge battery ON I tried swap batteries one flash light sensor like gon na gone soon try change DPI button provided,0
performancebad mouse get frequent disconnection dead time using really DISAPPOINTED ugreen mouse build quality very poor like cheapo RMten mouse connection also sucks no_response mouse cursor quite frequentavoid buying,0
performancebad Late ship product no_any bubble wrap packaging not_secure Seller said twentyfour hour ship ship four days brand good service seriously not_good packaging also due electronic product wrap bubble wrap secure And see parcel bag airway bill wet,0
My mouse not_functione well Received faulty product contact seller still no_response,0
performance je next time lab wrap box not location plastic parcel trussampaitwo,0
performancevery bad service seller Buy mouse no_bubble wrap Just loose packaging electronic product kind service no_bubble wrap wont product get faulty due impact transportation not recommend buy store,0
Performanceseller very slow response take ages Faulty mouse Sent new one also faulty No replacement I wonder kind warranty worst purchase ever Lousy disappointed,0
performancereceive faulty mouse mouse cover warranty I provided multiple videos faulty item Seller giving run around five days,0
Performancepoor quality product not_as good expect no_battery provided first time buy wireless mouse without giving battery,0
performancedefect ITEM not_working Late shipping box dented product also not_working,0
performancex connect bluetooth guna wireless twofourg ok tapi bluetooth device pun x guna,0
request refund reject seller not_helpful product malfuntioned per state,0
PerformanceFaulty product Received faulty product keeps disconnected Unresponsive seller,0
Very light like using plastic Box come damage first wireless mouse I buy ever without battery fifteenfour place order seventeenfour ship promise ship within twentyfour hour description better buy logitech Very disappointed,0
performancemoderate Seller ship twentyfourhour,0
performanceteste Seller didnt use bubble wrap fragile sticker packing consumer ordered item Buyer waste money lost later Unable claim shopee opened without record video,0
Performancedoesnt fully work Cant use front thumb button hold right click,0
sometimes lablepastu mouse wheel invertedx change laptop settings,0
Performanceexcellent Easy Plung n play shj Bateri not_include,0
After weeks use mouses right left click no_longer operate I contacted seller show footage seller asked break mouse give pictures proof sending replacement However merchant never_responds I provide picture Kindly aware,0
"performance the_bagus always lag every time not not_ give long wait little , son , get , n't know , 's not little , n't know , 's not good money , 's good money buy good jenama money .",0
one No battery provided two non rechargable three not worth price,0
Rosak Tak_Benhangkan Mouse X motion Wapun Dah Enter USB,0
Performancehad much better experience mouses sam price,0
performanceproduct mulfunction mouse totally cant working fine,0
packaging treat kekek box hrp mouse x rosak,0
Bad thing buy two two like not use,0
Bad packaging didnt packed bubble wrap,0
X may use click edge,0
performancemouse problem slow detect bila guna,0
use tak_s month rosak hmm,0
Rosak Baru,0
"performance safe item not used SMPI product twentysix Hb Dis , I not test unome time installed item not function , please return new replacement",0
Not really silent definition silent seller might different sense,0
worst packaging dont even bother put bubble wrap cause dented ! ! ! !,0
mouse not_working properly Lambat sangat even change setting laptop And sometimes click times open files Overall tak_best mengecewakan But design silent click tu mmg puas hati tapi too bad mouse tu slowww sgt Kerjatwo jadi slow Tak best,0
performanceok I bgi one star TTBA promos get Sea Shipping Brg Kecik nie force wait month I xda doit ka paying shipping trapped promo even though like buy shop want regret x useful pon user . Oversea Do n't forget BC Details x Put month stress month,0
no_bubble wrap no_any protection luckly no_any damage,0
one wear x one day dah rosak,0
Only week DH Rosak,0
bad packaging,0
come WITH NO BATTERIES,0
Performancepoor item delmivbbvc,0
Late recieve,0
performance 很难 控制 不好用 还好 前几天开始就不受控制,0
good,0
Bad,0
performance 笑死 一个月 坏 鼠标 没有 移动 情况 乱 移动,0
performanceseem like good mouse except one important features doesnt charge port I keep exchanging battery runs SEPARATE AA battery charger I chat shop exactly tell dont mind yes very good mouse seller keeps updated progress delivery reach Overall good product missing charge port big deal,0
Packing very bad no_bubble wrap mouse plastic not_recommende bad service dealer Dealer not_responsible mistakes,0
fast delivery outside looks ok inside micro switch no_brand no_model not_worth price Ugreen killing brand name use spare mouse,0
performancelight good office use Difficult connect Bluetooth otherwise would excellent product Edit testing couple days mouse still not_able connect bluetooth despite advertised capability hence reduce star,0
Performancenot_bad performance not_bad But sometimes cursor freeze need switch mouse make work Kinda annoying,0
Beautiful performance add damage protection not protect directly right two black parcel plastic box continues takde bubble wrap immediately box item congratulation still hurt,0
PerformanceThere delay input mouse Im moving around not_extremely obvious I feel mouse sort small lag behind movement I ended not_using mouse button indeed silent lag mouse makes use not_very comfortable not recommend,0
performancenot bad better So overall thing not_bad performance courier also customer service better,0
Easy click terbalik ni Scroll screen pergi scroll screen,0
Kekekx box plastic bubbleharap item x rosaktq,0
performancebattery drain too fast I two mouse Logitech last much longer battery life compare used threeweek new battery left thirtyseven,0
When mouse goes idle need click reactivate could not_really compatible laptop,0
Even I change battery mouse still not_works,0
Scroll top invert become top scroll bottom hurmmm,0
performancedefective product Mouse occasionally doesnt detect movement,0
quality bad click not_firm,0
mouses scroll wheel not_working,0
performanceso mouse not connect two laptops via Bluetooth connect using dongle However Bluetooth connectivity TV box functional Delivery significantly delayed taking five days arrive despite within Klang Valley,0
When goods received signs tear side packaging clearly see packaging inside also tear !,0
Mcm xboleh guna ja,0
tak_stabil,0
Performancedecent Overall good quality price Good DPS option would nicer customise But considering price I cant complain Only thing rattle bit shake,1
performanceperformance average good functionality good two extra thumb button not remap functions Some ghost clickingdouble click click Packaged received no_foambubble wrap may cause damage not sure long last build wise cheap plastic Becareful mouse falling high table etc overall average still good enough daily use,1
Remember Rosak forgot Silent Mouse Best Holds Mgkn DLU always use,1
Very poor packing luckily product receive good condition late delivery,1
performanceacceptable decent Long waiting get delivery abit slow test quite ok feels like not_so smooth expect Yes silent lightweight Just hope last long,1
Received product per advertised please refer photos actual product Poor packaging seller No protection,1
performancenormal mouse abit flimsy quality build mouse looks feel abit flimsy like RMten mouse I expect Ugreenfirst time disappointed brandhope last exceed quality Logitech getting bad bad,1
PerformanceSmooth Packaging agak suprising sbb xde protection langsung smpai tu kotak kemek nasib xde calar rosak Hope shop improve service,1
"Good performance not satisfying condition goods good condition fate functions , please seller improve packaging goods elab",1
performancestill ok Fast delivery no_proper packaging forward backward button bit loose seems not_so high quality,1
Good quality fast delivery sent wrong floor,1
performancenot_sure Yet delivery lajubarang also law seriously not battery not used anymore mouse not battery even though needs single battery,1
"performance simple product equal price not like likes auto sleep talisman batteries , seems want go back sleep , click click , register near PC , sometimes click something , mouse . designed processa la Kot Mouse Wheel Dah Tak_What delicious less month least silent buttons tak_silent very ok laa battery no_inu exchange long I use bit end day",1
performanceeightten Use macbook roller mouse doesnt work smoothly size mouse fit perfectly hand however scrolling performance isnt smooth,1
performance BG OK function may fix package Ceramic Boxes Good Mouse Xpatah Pape I BGI three Star Kerana Packaging Ala Kadangan Shja,1
performancemouse Tak_Smooth Mouse Tak_Smooth even though exchange sensitivity taste like cursor lagging,1
"performance packaging concise very , good focus box not break . Need fix packinging",1
PerformanceNice cheap brands I feel like no_difference compare brands,1
performanceok Model MUsix Ugreen wireless mouse no_Bluetooth work dongle confusion no_comparison models,1
Barang sampai cepat Dan elok diguna idk box condition tho,1
PerformanceWorkable All good except dent,1
Performancewrong item rec proceed refund dh jt tp problem dgn process jt,1
PerformanceAuto double click issue Have using nine days Have auto double click issueI click responded double click click noise silent,1
Performanceso My palm maybe small cause palm pain whole day use I switch back Logi,1
PerformanceWorks USB not_work bluetooth Ergonomic hold otherwise performance like price pay,1
performanceso Need use mouse pad not_less sensitivity,1
performancedisconnecting easily Some time cant connect laptop,1
item receive good conditionthank sellers,1
Ok la stock like used look old,1
Seems like not_an original item,1
Connection not_stable Always disconnected,1
not solid heavy enough But use,1
use not_responsive I think not_best compatible Linux OS,1
I wish seller mentioned needs AA battery Now buy batteries,1
No very sensitive need click times work,1
weight put battery not comfortable,1
Performanceokay okay mulatwo stuck little tu dha use,1
performancenot working Fast delivery mouse not_working bluetooth receiver not_sure called rather loose End ordering another mouse diff brand,1
Poor packing seller cause packing damage luckily mouse inside no_spoilt deliver man dont care parcel definitely spoilt whole thing,1
performanceesay use unsound But dont supply battery want buy,1
performancelook okay A bit disappointed quality not_per expectation,1
Quite fast delivery product no_problem use But abit delay click sound mouse quite silent,1
performancegegood quality Goods not wrap bubble wrap good luck goods Tak_Pech,1
I dont dock correct,1
Bit delay,1
Performancepoor quality mouse pad,1
performancemouse not_really nice,1
物流很快 品质 不错,1
So mouse,1
performancelittle bit delay,1
"performancegegood light Delivery Very Fast Goods Received good condition satisfying thank Saller not try anymore , hope function may durable buying mouse another type another saller , fun",2
Overall mouse ok Easy grab But not_really sensitive Price very reasonable color nice well Very fast shipping seller thank,2
PerformanceWorks intended DPI able toggled advertised I doubts first mouse works quite well click sound almost nonexistent yet travel distance click almost mouse So kinda tactile feeling well,2
Fast easy connection PC very silent Almost no_clicky sound feels bit lightweight expect heavier changing dpi settings quite inconvenient Overal good value price,2
performancegegood Nice please last durable brand ni click even smoothly degree not_bising service seller also mantapp pace,2
performancegood second purchase due previous one buy within six month Bluetooth connection issue mouse good use Connection stable Just customer service response bit slow I want claim warranty previous purchase no_updates yet,2
performancegood As per ugreen product aspect high quality not_up mark But working well windows Mac,2
PerformanceGood Seller not_problem order ready prepare ship always Shopee Express problem Slow collect,2
Performancesuperb item nineten overall Only bit disappointed action button side mouse coz click sound shake mouse advertisement claim silent mouse rest fast delivery,2
performancegood Ergonomical Overall good use serve purpose,2
performanceok use glass table Value money Good packaging fast delivery Just little small men use Overall good,2
performancegood Very silent click Suitable office use get five speed mode cursor work fine But not_use using silent mouse,2
performancegegood Mouse click Silent Type Silent Hold Holds not Try anymore function please function,2
performancewhen low bat sensor less effective Low battery causes low sensor sensitivity,2
thank seller fast delivery love design material,2
performance cubabatri not_da Packing Bad Packing Blockage Boxes using plastic benderekek good good goods .,2
Good mouse Fast respond Get early recommend buy,2
performanceok Ok everything good order good packing fast delivery,2
Received good condition mouse not_one_hundred silent click sound still bearable,2
PerformanceGood Silence light weight silence click For someone excessive sweaty hands silicon rubber feel would turn silicon kind material thumb area make feel uncomfortable touch Overall work job expect given price range,2
Goods congratulation Iiiiii Parcel Okayy X De Yang Rosak Takk Try Again,2
Overall excellent shipping delivery speed buy twelve gets thirteen However packaging could improved item totally tossed parcel bag not_even wrap bubble wrap boxes damaged throughout delivery But overall pleasant experience,2
Parcel received good condition everything fine battery flat very fast,2
delicious hold silent click xberrat xringan write ugreen xnmpk sgt dkt new flash nmpk,2
PerformanceNormal Grip good However mouse tends hang abit pc goes sleep mode using three screens,2
Aside box deformed product good quality easy hold no_clicking noise no_need worry charge,2
Performanceokno_problem Silent clickbut cant connect Bluetooth function,2
performancemoderate rubber could better use two weeks scratch rubber,2
performancegood far Nice product Tak tak_besar Comfortable bila guna,2
PerformanceGood advertised Order arrived good condition satisfy purchase,2
performanceok laa kene price goods ok takda defect takda bobble wrap hope seller may improve,2
Performancetrusted brand Value money Good quality Fast delivery satisfy design,2
Delivery Two Days Taken item function well smooth complete Using Mouse,2
performancenot_good not_bad no_loud click noise very like use battery instead charge really annoyed disappointed mouse sleep need click reactivate I click click also follow make unnecessary click screen,2
performance Good value money So Fast Delivery item receive good condition But mouse occasionally hangs I use sometimes I cant find mouse arrow I use,2
item received good condition delivery time expect,2
Received good condition please improve packing thank,2
Good proper wrapping good value money excellent service seller Thanks,2
Disappointed packaging gratefully mouse still working well,2
performance goods good condition may function need time full review,2
performance agreement ok mouse seems qualified function function button near side tak_try USB function no_try anymore mouse ok,2
PerformanceOkay not_bad buy flash promo TIME nineteenninety non promo time price cheap nineteeneightynine lol,2
performancesmooth Easy connect via usb works well glide smooth shape gives easy hold grip too,2
mouse function well next time may buy item well,2
Silent mouse Average quality Good value money Packing need improvement box dented,2
best performance light slight deficiency xda bubble wrap parcel good fortune x broken rosak right -click x sound sensor quickly thank,2
performancework well ergonomically good Good product late shipping,2
Box damaged upon delivery mouse working order Seller shld pack package better future,2
Performancenot_Too Accurate Body Mouse lightweight Mouse Tak_Kecik Tak_Besar finish hold ngam saiz hand cursor juice bit slow delivery,2
performanceok Fast delivery ! Mouse quality ok better accuracy selection point lightly slow,2
performancesmooth silence Ergonomic buy two n wifey We happy ergonomic design n size cursor smooth click silent Before very loyal logitech bit disappointed scroller easily break Plus mouse operates smoothly even without mousepad looking decent mouse limited budget,2
PerformanceGreat works smoothly Delivery fast product quality performance great better exist Ugreen mouse model buy last year one seems performed better smooth movement seamless response sturdy build Only downside packaging could improved adding bubble wrap protect item electronic device sensitive drop force could broke incidents happened Back information printed sticker compared one embedded back Overall satisfied,2
"PerformanceExcellent indeed xsabar , son , use mouse , use mouse , nipengghasaran sgt , deserves xkemek pon , box safe very buy performance paduseller , always updates chat box every process every process",2
performanceon par logitech Very smooth nice hand good grip responsive feel great get option dongle bluetooth best thing mouse monitor battery percentage connect computer Fast delivery also hope battery last long,2
thank Seller ! Mouse good condition may used without mouse problem type silent click tak_ganggu surround making best best best best berbaloi price !,2
PerformanceBetter expect Been use close two month I say actually better expect mouse feels ergonomic not_too light complaint not_as smooth dragging youre using work budget I definitely recommend mouse compared cheap ones,2
performancenot yet test trust seller fast delivery good product quality Excellent service seller item safely arrived good condition highly recommend seller buy rmtwentysix,2
PerformanceGood price Quick purchase replace lousy mouse office And I must say Im satisfied quality given low price mouse silent enough comfortable hold UGREEN dabomb !,2
performancevery good mouse really function well I love like soooo much Ugreen product always best thank providing really very best product I ever,2
"PerformanceTentennt Price base Qualiti TipTop Silent click smooth transition Ergonomic Wise Wise Palm Yang Tangwo Delivery fast , important cover not type likes break solid build , durable",2
performancesensensitivity may control detection range far ergonomic form completion functions well various types surface seller packs Good Courier also delivered pace three days mouse box include manuals may read manuals know function mouse,2
PerformanceGood product value money ergonomic fast reaction Good product first try ugreen far good Response quick delivery took less twentyfour hour reach Ergonomic design feel comfortable hand grip consider price good purchase Thank,2
performancegood Fast delivery Received product next day thank seller colour nice everything good comfortable smooth,2
PerformanceGood well function comfortable silent Good product fast delivery well function Order nineteenseven receive twentyoneseven item received good condition mouse comfortable grip quiet click overall show good functionality looking forward test product hope last long,2
Good performance goods reach good packaging also packs mouse indeed silent product u green indeed good later repeat order,2
PerformanceGood Fast shipping seller item received good condition second purchase previously buy one wife result very good comfort true silent value money too recommend,2
"performancegreate ! function well high -qualified pretty ergonomic design sound click too strong Referring Video Delivery very , very pace thank Ugreen Seller !",2
performancenice Takde lag TipTop goods good condition button function smooth click takde Silent Silent may exchange FiveMode mouse button scroll function well happy cite MMG smooth Ni recommend buy cheap prices mouse according wh Buy,2
performance food packaging bubble wrap thick location box Blender Okay Takde defect Try LG functionality Fixwell motorbike overal okay,2
PerformanceGreat Good performance smooth je nak click dia mouse dia gerak pun smooth laju je Baloi beli sale tenten RM twentythree something je,2
performanceok Seller Post Out Brg rate Until Fast Test N For Use Button All function complete Saiz Being Only Small X too Little N Xtelan Big Dah Rosak BLH REPEAT BUY AGAIN,2
performancevery good really silent mouse Fast delivery good value money Need fully use see overall performance moment very happy product,2
Performanceso smooth silence very good product original trusted very good grip nice hold very smooth movement click almost silence easy use plug play use one AA battery easy replace overall very good,2
performancewell mouse bit lightweight function sensitivity good Plus silent mouse really silent u wont hear noisy click sound I havent try function button overall quality good worth price !,2
"performance great response response fast , indeed , buying jenama ugreen , 's great , 's really Ergonomic ordinary mouse fast , one may used long time long join form hold",2
"performance examination Good very satisfied product purchase goods safely overwhelm old Logitech mouse , big larger hands price much cheap Logitech mouse better ciritwo Starrrrr",2
Fast delivery quality not_as good Logitech Cursor track lacking mouse pad ok hard table comfortable hold buttons tactile silent worth buying sale,2
Received item good condition fast delivery very appreciate good packaging very appreciate good quality product nice product design original product favorite brand value money hope used last longer thank very much seller,2
"performancegegood item congratulation used indeed Best smooth je Rasa silent click Lepastu lightly complete , hope may durable thank seller",2
"performance Excellent Build quality MMG Best performance Cun Setanding famous brand Holds MMG Ergonomics Design He not button function hrga offer mmg Sgttwo Silent click Dia Mmg MMG better JGK XRASA Bt msa la okay , haha ​​the satisfied ugreen mmg jrang disappointing brang qualitity smstal service .",2
Genuine product item received good condition fast delivery quality looks ok Havent use yet Hope works brand Ltech However great deal promotion,2
PerformanceGood Just buy product Arrived safely good condition mouse feels comfort click quiet perfectly use midnight library,2
mouse really function well I love like soooo much Ugreen product always best thank providing really very best product I ever,2
performancegood product receive well fast delivery suka design ergonamic sedap dipegang noise free ! ! sensitive bunyi bising mouse one mmg ok,2
performancevery comfortable hold use ergonomic shape makes very comfortable hold use throughout day Also no_irritating click sound very please ear really worth buy daily use office,2
performance better overall everything okay term grip completion big hand best time click sound x strong klw work office tu x rase annoying,2
PerformanceGood test wireless mouse running smooth silent Feeling comfortable hold mouse No free battery quality good price cheap purchase sale offer worth value Recommend users,2
performance very good sy not order play games ok work performance okada button near back,2
performancenot yet try physical looks good Received item well overall design size match hand ! ! hopefully function well,2
Deliking delivery seller kurier buying pay day sale period less smellcer purchase good product good product function well recommended,2
performancea described soundless click mouse In term design comfort usual mouse even size little bit bigger As long function last long fine Delivery service tip top Buy ship tomorrow sent received two days,2
UGREEN Mouse MMG Best first Time Buy month January right black nipis Nipis Silent click also SKIT Problem Nov buy new model satisfied Hatisilent click mmg main choice intimate design tgn Fill palm palm completion Easy Connect Bluetooth ready far function beautiful type good product qualiti,2
PerformanceCeceleLelang price best prisoner best qualiti best smooth used important very high quality addition good material tq seller great,2
performancegood wireless connection seamless need press middle button glows blue instead green set Bluetooth Fast delivery,2
"performance delicious LA design mouse beautiful , price price always accordance",2
packaging good neatly packaged premiumly expect brand name mouse feels comfortable use hence ergonomic design And lastly see silent model Refer video,2
performancesmooth silent ergonomic tenten Delivery sngt pantas barang x rosak kotak x kemek Excellent service seller Mouse ni mmg silent click bila guna x kacau surround time buat assignment Korg bole guna mouse ni dgn smooth without mouse pad rare thing seller always updates dkt chat box every delivery process,2
PerformanceExcellent like description mentioned mouse I love silent clicker part very effective especially gaming not very smooth grip comfortable,2
performancevery good performance like flagship branded Speed good click very soft very silence need low price good quality well better buy,2
performancevery good Simple design quiet clicker easy use Just plug dongle ready use Using AA battery And fast delivery recommend !,2
Delivered JT expect fryer broken okay hopefully fryer function well No issue seller service good Delivery expect Ok Ive tried cook frozen chicken nuggets perfectly cook Last photo,0
Hard open Dunno check via manual book not good product Hope refund Very late delivery well,0
